sid|list|delist|list_entry|delist_entry
600069.SH|19970430|20200827||
600070.SH|19970604|||
600071.SH|19970528|||
600072.SH|19970603|||
600073.SH|19970704|||
600074.SH|19970623|20200602||
600075.SH|19970617|||
600076.SH|19970526|||
600077.SH|19970520|20230725||20230719
600078.SH|19970627|||
600079.SH|19970606|||
600080.SH|19970612|||
600081.SH|19970703|||
600082.SH|19970620|||
600083.SH|19970606|||
600084.SH|19970711|||
600085.SH|19970625|||
600086.SH|19970606|20210317||
600087.SH|19970612|20140605||
600088.SH|19970616|||
600089.SH|19970618|||
600090.SH|19970616|20220707||20220701
600091.SH|19970704|20220621||20220621
600092.SH|19970626|20061130||
600093.SH|19970626|20220623||20220623
600094.SH|19970703|||
600095.SH|19970708|||
600096.SH|19970709|||
600097.SH|19970619|||
600098.SH|19970718|||
600099.SH|19970704|||
600100.SH|19970627|||
600101.SH|19970627|||
600102.SH|19970828|20120228||
600103.SH|19970703|||
600104.SH|19971125|||
600105.SH|19970929|||
600106.SH|19970618|||
600107.SH|19971106|||
600108.SH|19970818|||
600109.SH|19970807|||
600110.SH|19971007|||
600111.SH|19970924|||
600112.SH|19971127|20240815||20240809
600113.SH|19971021|||
600114.SH|20040511|||
600115.SH|19971105|||
600116.SH|19970804|||
600117.SH|19971015|||
600118.SH|19970908|||
600119.SH|19980115|||
600120.SH|19971201|||
600121.SH|19980107|||
600122.SH|19980420|20230626||20230616
600123.SH|19981217|||
600125.SH|19980511|||
600126.SH|19980311|||
600127.SH|19980506|||
600128.SH|19970901|||
600129.SH|19971118|||
600130.SH|20000706|||
600131.SH|19980402|||
600132.SH|19971030|||
600133.SH|19980212|||
600135.SH|19980122|||
600136.SH|19980303|||
600137.SH|19980416|||
600138.SH|19971203|||
600139.SH|19980225|20230327||20230321
600141.SH|19990616|||
600143.SH|20040623|||
600145.SH|19990923|20220428||20220422
600146.SH|19990707|20220630||20220625
600148.SH|19980520|||
600149.SH|19991014|||
600150.SH|19980520|||
600151.SH|19980605|||
600152.SH|19980609|||
600153.SH|19980616|||
600155.SH|19980918|||
600156.SH|19980527|||
600157.SH|19980513|||
600158.SH|19980327|||
600159.SH|19980526|||
600160.SH|19980626|||
600161.SH|19980616|||
600162.SH|19980609|||
600163.SH|19980602|||
600165.SH|19980529|||
600166.SH|19980602|||
600167.SH|19990128|||
600168.SH|19980427|||
600169.SH|19980904|||
600170.SH|19980623|||
600171.SH|19980924|||
600172.SH|19981126|||
600173.SH|19990415|||
600175.SH|19990408|20200814||
600176.SH|19990422|||
600177.SH|19981119|||
600178.SH|19981014|||
600179.SH|19981104|||
600180.SH|19980703|||
600181.SH|19980928|20070601||
600182.SH|19990507|||
600183.SH|19981028|||
600184.SH|20031106|||
600185.SH|19990611|||
600186.SH|19980825|||
600187.SH|19981111|||
600188.SH|19980701|||
600189.SH|19981007|||
600190.SH|19990609|||
600191.SH|19981210|||
600192.SH|19981224|||
600193.SH|19990527|||
600195.SH|19990107|||
600196.SH|19980807|||
600197.SH|19990916|||
600198.SH|19981021|||
600199.SH|19980812|||
600200.SH|19990401|||
600201.SH|19990115|||
600202.SH|19990603|||
600203.SH|19990514|||
600205.SH|19990630|20070430||
600206.SH|19990319|||
600207.SH|19990714|||
600208.SH|19990623|||
600209.SH|19990325|20220622||20220622
600210.SH|19990824|||
600211.SH|19990721|||
600212.SH|19990817|||
600213.SH|19990831|20241017||20241011
600215.SH|19990909|||
600216.SH|19991021|||
600217.SH|19991216|||
600218.SH|19981203|||
600219.SH|19991223|||
600220.SH|19990927|20240710||20240704
600221.SH|19991125|||
600222.SH|19991105|||
600223.SH|20000113|||
600225.SH|20000127|||
600226.SH|19991116|||
600227.SH|20000221|||
600228.SH|19990119|||
600229.SH|20000309|||
600230.SH|20000406|||
600231.SH|20000511|||
600232.SH|20000602|||
600233.SH|20000608|||
600234.SH|20000615|||
600235.SH|20000615|||
600236.SH|20000323|||
600237.SH|20000609|||
600238.SH|20000120|||
600239.SH|19991202|||
600240.SH|20000628|20200205||
600241.SH|20001128|||
600242.SH|20001207|20230629||20230621
600243.SH|20001120|||
600246.SH|20000922|||
600247.SH|20001123|20210322||
600248.SH|20000622|||
600249.SH|20040130|||
600250.SH|20010306|||
600251.SH|20030609|||
600252.SH|20001130|||
600253.SH|20001227|20130715||
600255.SH|20001122|||
600256.SH|20000526|||
600257.SH|20000612|||
600258.SH|20000601|||
600259.SH|20000525|||
600260.SH|20000706|20230215||20230209
600261.SH|20000720|||
600262.SH|20000630|||
600263.SH|20000725|20120301||
600265.SH|20000825|||
600266.SH|19990203|||
600267.SH|20000725|||
600268.SH|19991118|||
600269.SH|20000518|||
600270.SH|20001228|20181228||
600271.SH|20030711|||
600272.SH|20010228|||
600273.SH|20030627|||
600275.SH|20000810|20220622||20220622
600276.SH|20001018|||
600277.SH|20000725|20240718||20240712
600278.SH|20000712|||
600279.SH|20000731|||
600280.SH|20000926|||
600281.SH|20001109|||
600282.SH|20000919|||
600283.SH|20001018|||
600284.SH|20040316|||
600285.SH|20001018|||
600286.SH|19991209|20070531||
600287.SH|20000901|||
600288.SH|20001129|||
600289.SH|20000720|||
600290.SH|20001106|20240116||20240110
600291.SH|20000731|20220614||20220614
600292.SH|20001101|||
600293.SH|20000919|||
600295.SH|20010426|||
600296.SH|20000719|20070430||
600297.SH|20001116|20240828||20240822
600298.SH|20000818|||
600299.SH|20000420|||
600300.SH|20000630|||
600301.SH|20000712|||
600302.SH|20001213|||
600303.SH|20001226|||
600305.SH|20010206|||
600306.SH|20001226|20240626||20240623
600307.SH|20001220|||
600308.SH|20000928|||
600309.SH|20010105|||
600310.SH|20010228|||
600311.SH|20010626|20230327||20230321
600312.SH|20010221|||
600313.SH|20010119|||
600315.SH|20010315|||
600316.SH|20001215|||
600317.SH|20020131|20210129||
600318.SH|20001208|||
600319.SH|20010326|||
600320.SH|20001221|||
600321.SH|20010524|20240627||20240623
600322.SH|20010910|||
600323.SH|20001225|||
600325.SH|20040225|||
600326.SH|20010116|||
600327.SH|20020625|||
600328.SH|20001222|||
600329.SH|20010606|||
600330.SH|20010118|||
600331.SH|20011220|||
600332.SH|20010206|||
600333.SH|20001211|||
600335.SH|20010305|||
600336.SH|20001229|||
600337.SH|20001127|||
600338.SH|20001227|||
600339.SH|20001225|||
600340.SH|20031230|||
600343.SH|20030408|||
600345.SH|20001222|||
600346.SH|20010820|||
600348.SH|20030821|||
600350.SH|20020318|||
600351.SH|20020926|||
600352.SH|20030801|||
600353.SH|20021120|||
600354.SH|20040115|||
600355.SH|20020613|||
600356.SH|20010419|||
600357.SH|20020906|20091229||
600358.SH|20000922|||
600359.SH|19990429|||
600360.SH|20010316|||
600361.SH|20011129|||
600362.SH|20020111|||
600363.SH|20010329|||
600365.SH|20010115|||
600366.SH|20001030|||
600367.SH|20010320|||
600368.SH|20001221|||
600369.SH|20010109|||
600370.SH|20030306|||
600371.SH|20020916|||
600372.SH|20010706|||
600373.SH|20020304|||
600375.SH|20030401|||
600376.SH|20010312|||
600377.SH|20010116|||
600378.SH|20010111|||
600379.SH|20020116|||
600380.SH|20010608|||
600381.SH|20010508|||
600382.SH|20010118|||
600383.SH|20010412|||
600385.SH|20010723|20220707||20220701
600386.SH|20010216|||
600387.SH|20040218|||
600388.SH|20001229|||
600389.SH|20010110|||
600390.SH|20010115|||
600391.SH|20011212|||
600392.SH|20030529|||
600393.SH|20010319|20230718||20230712
600395.SH|20010531|||
600396.SH|20010328|||
600397.SH|20020702|||
600398.SH|20001228|||
600399.SH|20001229|||
600400.SH|20010108|||
600401.SH|20030924|20190712||
600403.SH|20031009|||
600405.SH|20040401|||
600406.SH|20031016|||
600408.SH|20030212|||
600409.SH|20030618|||
600410.SH|20040427|||
600415.SH|20020509|||
600416.SH|20020718|||
600418.SH|20010824|||
600419.SH|20010628|||
600420.SH|20040616|||
600421.SH|20040607|||
600422.SH|20001206|||
600423.SH|20030717|||
600425.SH|20030724|||
600426.SH|20020620|||
600428.SH|20020418|||
600429.SH|20030915|||
600432.SH|20030905|20180713||
600433.SH|20030619|||
600435.SH|20030704|||
600436.SH|20030616|||
600438.SH|20040302|||
600439.SH|20030710|||
600444.SH|20040219|||
600446.SH|20031224|||
600448.SH|20010903|||
600449.SH|20030829|||
600452.SH|20040303|||
600455.SH|20040329|||
600456.SH|20020412|||
600458.SH|20021219|||
600459.SH|20030516|||
600460.SH|20030311|||
600461.SH|20040601|||
600462.SH|20030903|||
600463.SH|20040318|||
600466.SH|20010212|20230606||20230531
600467.SH|20040405|||
600468.SH|20010615|||
600469.SH|20031021|||
600470.SH|20040305|||
600472.SH|20050509|20071226||
600475.SH|20030721|||
600476.SH|20031210|||
600477.SH|20031110|||
600478.SH|20030918|||
600479.SH|20040312|||
600480.SH|20030815|||
600481.SH|20030422|||
600482.SH|20040714|||
600483.SH|20040531|||
600485.SH|20030807|20210601||
600486.SH|20020425|||
600487.SH|20030822|||
600488.SH|20010618|||
600489.SH|20030814|||
600490.SH|20030626|||
600491.SH|20040524|||
600493.SH|20040421|||
600495.SH|20040526|||
600496.SH|20020605|||
600497.SH|20040420|||
600498.SH|20010823|||
600499.SH|20021010|||
600500.SH|20000301|||
600501.SH|20010615|||
600502.SH|20030415|||
600503.SH|20020709|||
600505.SH|20020530|||
600506.SH|20011226|||
600507.SH|20030930|||
600508.SH|20010829|||
600509.SH|20020228|||
600510.SH|20020618|||
600511.SH|20021127|||
600512.SH|20021226|||
600513.SH|20030319|||
600515.SH|20020806|||
600516.SH|20020830|||
600517.SH|20031010|||
600518.SH|20010319|||
600519.SH|20010827|||
600520.SH|20020108|||
600521.SH|20030304|||
600522.SH|20021024|||
600523.SH|20011227|||
600525.SH|20021202|||
600526.SH|20020722|||
600527.SH|20031127|||
600528.SH|20010528|||
600529.SH|20020603|||
600530.SH|20010702|||
600531.SH|20020730|||
600532.SH|20021031|20230628||20230620
600533.SH|20020328|||
600535.SH|20020823|||
600536.SH|20020517|||
600537.SH|20030123|||
600538.SH|20030114|||
600539.SH|20010824|||
600540.SH|20040107|||
600543.SH|20040324|||
600545.SH|20031203|||
600546.SH|20030731|||
600547.SH|20030828|||
600548.SH|20011225|||
600549.SH|20021107|||
600550.SH|20010228|||
600551.SH|20020905|||
600552.SH|20021108|||
600553.SH|20020822|20110218||
600555.SH|20010328|20220713||20220707
600556.SH|20010807|||
600557.SH|20020918|||
600558.SH|20010227|||
600559.SH|20021029|||
600560.SH|20020919|||
600561.SH|20020716|||
600562.SH|20030128|||
600563.SH|20021210|||
600565.SH|20020723|20240807||20240801
600566.SH|20010822|||
600567.SH|20011218|||
600568.SH|20010518|||
600569.SH|20010820|||
600570.SH|20031216|||
600571.SH|20021101|||
600572.SH|20040412|||
600573.SH|20030226|||
600575.SH|20030328|||
600576.SH|20030220|||
600577.SH|20020911|||
600578.SH|20020510|||
600579.SH|20020809|||
600580.SH|20020606|||
600581.SH|20020816|||
600582.SH|20020515|||
600583.SH|20020205|||
600584.SH|20030603|||
600585.SH|20020207|||
600586.SH|20020815|||
600587.SH|20020927|||
600588.SH|20010518|||
600589.SH|20010612|||
600590.SH|20020703|||
600591.SH|20021011|20100125||
600592.SH|20020805|||
600593.SH|20020711|||
600594.SH|20040323|||
600595.SH|20020626|||
600596.SH|20010906|||
600597.SH|20020828|||
600598.SH|20020329|||
600599.SH|20010828|||
600600.SH|19930827|||
600601.SH|19901219|||
600602.SH|19901219|||
600603.SH|19920113|||
600604.SH|19920327|||
600605.SH|19920327|||
600606.SH|19920327|||
600607.SH|19920327|20100212||
600608.SH|19920327|||
600609.SH|19920724|||
600610.SH|19920805|||
600611.SH|19920807|||
600612.SH|19920814|||
600613.SH|19920820|||
600614.SH|19920828|20210721||
600615.SH|19920910|||
600616.SH|19920929|||
600617.SH|19921013|||
600618.SH|19921113|||
600619.SH|19921116|||
600620.SH|19921117|||
600621.SH|19921202|||
600622.SH|19921203|||
600623.SH|19921204|||
600624.SH|19930105|||
600625.SH|19930106|20010423||
600626.SH|19930107|||
600627.SH|19930118|20081126||
600628.SH|19930119|||
600629.SH|19930209|||
600630.SH|19930209|||
600631.SH|19930219|20110823||
600632.SH|19930219|20041118||
600633.SH|19930304|||
600634.SH|19930304|20210721||
600635.SH|19930304|||
600636.SH|19930316|||
600637.SH|19930316|||
600638.SH|19930326|||
600639.SH|19930326|||
600640.SH|19930407|||
600641.SH|19930407|||
600642.SH|19930416|||
600643.SH|19930426|||
600644.SH|19930426|||
600645.SH|19930504|||
600646.SH|19930504|20030922||
600647.SH|19930504|20240703||20240627
600648.SH|19930504|||
600649.SH|19930518|||
600650.SH|19930607|||
600651.SH|19901219|||
600652.SH|19901219|20220621||20220621
600653.SH|19901219|||
600654.SH|19901219|||
600655.SH|19920902|||
600656.SH|19901219|20160513||
600657.SH|19930524|||
600658.SH|19930524|||
600659.SH|19930528|20060323||
600660.SH|19930610|||
600661.SH|19930614|||
600662.SH|19930614|||
600663.SH|19930628|||
600664.SH|19930629|||
600665.SH|19930709|||
600666.SH|19930712|||
600667.SH|19930728|||
600668.SH|19930728|||
600669.SH|19930806|20040915||
600670.SH|19930809|20040924||
600671.SH|19930823|||
600672.SH|19930917|20050805||
600673.SH|19930917|||
600674.SH|19930924|||
600675.SH|19930924|||
600676.SH|19930928|||
600677.SH|19930928|20210318||
600678.SH|19931008|||
600679.SH|19931008|||
600680.SH|19931018|20190524||
600681.SH|19931018|||
600682.SH|19931018|||
600683.SH|19931025|||
600684.SH|19931028|||
600685.SH|19931028|||
600686.SH|19931108|||
600687.SH|19931108|20210303||
600688.SH|19931108|||
600689.SH|19931108|||
600690.SH|19931119|||
600691.SH|19931119|||
600692.SH|19931119|||
600693.SH|19931122|||
600694.SH|19931122|||
600695.SH|19931122|20220614||20220614
600696.SH|19931206|||
600697.SH|19931206|||
600698.SH|19931206|||
600699.SH|19931206|||
600700.SH|19960430|20050920||
600701.SH|19960528|20210430||
600702.SH|19960524|||
600703.SH|19960528|||
600704.SH|19960606|||
600705.SH|19960516|||
600706.SH|19960516|||
600707.SH|19960520|||
600708.SH|19960606|||
600709.SH|19960618|20030523||
600710.SH|19960701|||
600711.SH|19960531|||
600712.SH|19960626|||
600713.SH|19960701|||
600714.SH|19960606|||
600715.SH|19960701|||
600716.SH|19960702|||
600717.SH|19960614|||
600718.SH|19960618|||
600719.SH|19960716|||
600720.SH|19960716|||
600721.SH|19960626|||
600722.SH|19960626|||
600723.SH|19960716|20211022||
600724.SH|19960716|||
600725.SH|19960702|||
600726.SH|19960701|||
600727.SH|19960702|||
600728.SH|19960716|||
600729.SH|19960702|||
600730.SH|19960726|||
600731.SH|19960802|||
600732.SH|19960816|||
600733.SH|19960816|||
600734.SH|19960808|||
600735.SH|19960726|||
600736.SH|19960815|||
600737.SH|19960731|||
600738.SH|19960802|||
600739.SH|19960819|||
600740.SH|19960808|||
600741.SH|19960826|||
600742.SH|19960826|||
600743.SH|19960909|||
600744.SH|19960905|||
600745.SH|19960828|||
600746.SH|19960918|||
600747.SH|19960916|20191212||
600748.SH|19960925|||
600749.SH|19961015|||
600750.SH|19960923|||
600751.SH|19960909|||
600752.SH|19960925|20050922||
600753.SH|19960927|||
600754.SH|19961011|||
600755.SH|19961003|||
600756.SH|19960923|||
600757.SH|19961003|||
600758.SH|19961029|||
600759.SH|19961008|||
600760.SH|19961011|||
600761.SH|19961009|||
600762.SH|19961025|20071120||
600763.SH|19961030|||
600764.SH|19961104|||
600765.SH|19961106|||
600766.SH|19961028|20240703||20240627
600767.SH|19961115|20230629||20230621
600768.SH|19961111|||
600769.SH|19961101|||
600770.SH|19961120|||
600771.SH|19961105|||
600772.SH|19961104|20061130||
600773.SH|19961108|||
600774.SH|19961108|||
600775.SH|19961118|||
600776.SH|19961126|||
600777.SH|19961121|||
600778.SH|19961203|||
600779.SH|19961206|||
600780.SH|19961205|||
600781.SH|19961218|20230628||20230620
600782.SH|19961225|||
600783.SH|19961225|||
600784.SH|19961225|||
600785.SH|19970108|||
600786.SH|19961227|20080318||
600787.SH|19970121|||
600788.SH|19961230|20050325||
600789.SH|19970226|||
600790.SH|19970228|||
600791.SH|19970130|||
600792.SH|19970123|||
600793.SH|19970220|||
600794.SH|19970306|||
600795.SH|19970318|||
600796.SH|19970408|||
600797.SH|19970418|||
600798.SH|19970423|||
600799.SH|19970416|20060104||
600800.SH|19931206|||
600801.SH|19940103|||
600802.SH|19940103|||
600803.SH|19940103|||
600804.SH|19940103|||
600805.SH|19940103|||
600806.SH|19940103|20180713||
600807.SH|19940103|||
600808.SH|19940106|||
600809.SH|19940106|||
600810.SH|19940106|||
600811.SH|19940106|||
600812.SH|19940114|||
600813.SH|19940114|20020916||
600814.SH|19940114|||
600815.SH|19940128|||
600816.SH|19940128|||
600817.SH|19940128|||
600818.SH|19940128|||
600819.SH|19940128|||
600820.SH|19940128|||
600821.SH|19940128|||
600822.SH|19940204|||
600823.SH|19940204|20240614||20240611
600824.SH|19940204|||
600825.SH|19940204|||
600826.SH|19940204|||
600827.SH|19940204|||
600828.SH|19940224|||
600829.SH|19940224|||
600830.SH|19940224|||
600831.SH|19940224|||
600832.SH|19940224|20150520||
600833.SH|19940224|||
600834.SH|19940224|||
600835.SH|19940224|||
600836.SH|19940224|20240711||20240705
600837.SH|19940224|||
600838.SH|19940224|||
600839.SH|19940311|||
600840.SH|19940311|20090827||
600841.SH|19940311|||
600842.SH|19940311|20100212||
600843.SH|19940311|||
600844.SH|19940311|||
600845.SH|19940311|||
600846.SH|19940311|||
600847.SH|19940324|||
600848.SH|19940324|||
600849.SH|19940324|20100305||
600850.SH|19940324|||
600851.SH|19940404|||
600852.SH|19940404|20050916||
600853.SH|19940404|||
600854.SH|19940425|||
600855.SH|19940425|||
600856.SH|19940425|20220622||20220622
600857.SH|19940425|||
600858.SH|19940506|||
600859.SH|19940506|||
600860.SH|19940506|||
600861.SH|19940520|||
600862.SH|19940520|||
600863.SH|19940520|||
600864.SH|19940809|||
600865.SH|19940809|||
600866.SH|19940818|||
600867.SH|19940824|||
600868.SH|19940912|||
600869.SH|19950206|||
600870.SH|19950228|20220630||20220625
600871.SH|19950411|||
600872.SH|19950124|||
600873.SH|19950217|||
600874.SH|19950630|||
600875.SH|19951010|||
600876.SH|19951031|||
600877.SH|19951013|||
600878.SH|19951013|20040915||
600879.SH|19951115|||
600880.SH|19951115|||
600881.SH|19951115|||
600882.SH|19951206|||
600883.SH|19951208|||
600884.SH|19960130|||
600885.SH|19960205|||
600886.SH|19960118|||
600887.SH|19960312|||
600888.SH|19960215|||
600889.SH|19960308|||
600890.SH|19960318|20220621||20220621
600891.SH|19960325|20210512||
600892.SH|19960315|||
600893.SH|19960408|||
600894.SH|19960328|||
600895.SH|19960422|||
600896.SH|19960503|20220725||20220719
600897.SH|19960531|||
600898.SH|19960418|||
600899.SH|19960426|20050921||
600900.SH|20031118|||
600901.SH|20180301|||
600903.SH|20171107|||
600905.SH|20210610|||
600906.SH|20210507|||
600908.SH|20160923|||
600909.SH|20161206|||
600916.SH|20210205|||
600917.SH|20140930|||
600918.SH|20200603|||
600919.SH|20160802|||
600925.SH|20230329||20230328|
600926.SH|20161027|||
600927.SH|20211223||20211223|
600928.SH|20190301|||
600929.SH|20180326|||
600933.SH|20171117|||
600935.SH|20211126||20211126|
600936.SH|20160815|||
600938.SH|20220421||20220420|
600939.SH|20170221|||
600941.SH|20220105||20220105|
600955.SH|20210915|||
600956.SH|20200629|||
600958.SH|20150323|||
600959.SH|20150428|||
600960.SH|20040407|||
600961.SH|20040830|||
600962.SH|20040622|||
600963.SH|20040525|||
600965.SH|20040713|||
600966.SH|20040608|||
600967.SH|20040518|||
600968.SH|20190626|||
600969.SH|20040408|||
600970.SH|20050412|||
600971.SH|20040817|||
600973.SH|20040802|||
600975.SH|20040609|||
600976.SH|20040419|||
600977.SH|20160809|||
600978.SH|20040824|20210322||
600979.SH|20040906|||
600980.SH|20040512|||
600981.SH|20040630|||
600982.SH|20040706|||
600983.SH|20040727|||
600984.SH|20040707|||
600985.SH|20040428|||
600986.SH|20040426|||
600987.SH|20040809|||
600988.SH|20040414|||
600989.SH|20190516|||
600990.SH|20040510|||
600991.SH|20040614|20120320||
600992.SH|20040514|||
600993.SH|20040517|||
600995.SH|20040615|||
600996.SH|20161226|||
600997.SH|20040602|||
600998.SH|20101102|||
600999.SH|20091117|||
601000.SH|20100705|||
601001.SH|20060623|||
601002.SH|20070126|||
601003.SH|20070227|||
601005.SH|20070228|||
601006.SH|20060801|||
601007.SH|20070406|||
601008.SH|20070426|||
601009.SH|20070719|||
601010.SH|20110603|||
601011.SH|20110309|||
601012.SH|20120411|||
601015.SH|20141105|||
601016.SH|20140929|||
601018.SH|20100928|||
601019.SH|20171122|||
601020.SH|20160316|||
601021.SH|20150121|||
601022.SH|20221208||20221207|
601028.SH|20111107|||
601033.SH|20240118||20240117|
601038.SH|20120808|||
601058.SH|20110630|||
601059.SH|20230201||20230131|
601061.SH|20230410||20230407|
601065.SH|20230410||20230407|
601066.SH|20180620|||
601068.SH|20180831|||
601069.SH|20150122|||
601077.SH|20191029|||
601083.SH|20231205||20231204|
601086.SH|20170929|||
601088.SH|20071009|||
601089.SH|20220630||20220629|
601096.SH|20231222||20231222|
601098.SH|20101028|||
601099.SH|20071228|||
601100.SH|20111028|||
601101.SH|20100331|||
601106.SH|20100209|||
601107.SH|20090727|||
601108.SH|20171024|||
601111.SH|20060818|||
601113.SH|20110509|||
601116.SH|20110302|||
601117.SH|20100107|||
601118.SH|20110107|||
601121.SH|20230310||20230309|
601126.SH|20101231|||
601127.SH|20160615|||
601128.SH|20160930|||
601133.SH|20230410||20230407|
601136.SH|20221222||20221221|
601137.SH|20110127|||
601138.SH|20180608|||
601139.SH|20091225|||
601155.SH|20151204|||
601156.SH|20210609|||
601158.SH|20100329|||
601162.SH|20181019|||
601163.SH|20160909|||
601166.SH|20070205|||
601168.SH|20070712|||
601169.SH|20070919|||
601177.SH|20101011|||
601179.SH|20100128|||
601186.SH|20080310|||
601187.SH|20201027|||
601188.SH|20100319|||
601198.SH|20150226|||
601199.SH|20110317|||
601200.SH|20170331|||
601208.SH|20110520|||
601211.SH|20150626|||
601212.SH|20170215|||
601216.SH|20110222|||
601218.SH|20110506|||
601222.SH|20110808|||
601225.SH|20140128|||
601226.SH|20141211|||
601228.SH|20170329|||
601229.SH|20161116|||
601231.SH|20120220|||
601233.SH|20110518|||
601236.SH|20190705|||
601238.SH|20120329|||
601258.SH|20110428|20230630||20230626
601268.SH|20100202|20150521||
601279.SH|20210415|||
601288.SH|20100715|||
601298.SH|20190121|||
601299.SH|20091229|20150520||
601311.SH|20110602|||
601313.SH|20120116|20180223||20230214
601318.SH|20070301|||
601319.SH|20181116|||
601326.SH|20170816|||
601328.SH|20070515|||
601330.SH|20180611|||
601333.SH|20061222|||
601336.SH|20111216|||
601339.SH|20120612|||
601360.SH|20120116|||
601366.SH|20170412|||
601368.SH|20150612|||
601369.SH|20100428|||
601375.SH|20170103|||
601377.SH|20101013|||
601388.SH|20120423|||
601390.SH|20071203|||
601398.SH|20061027|||
601399.SH|20200608|||
601456.SH|20200731|||
601500.SH|20160919|||
601512.SH|20191220|||
601515.SH|20120216|||
601518.SH|20100319|||
601519.SH|20110128|||
601528.SH|20210625|||
601555.SH|20111212|||
601558.SH|20110113|20200702||
601566.SH|20110530|||
601567.SH|20110615|||
601568.SH|20201020|||
601577.SH|20180926|||
601579.SH|20140825|||
601588.SH|20061016|||
601595.SH|20160817|||
601598.SH|20190118|||
601599.SH|20110527|||
601600.SH|20070430|||
601601.SH|20071225|||
601606.SH|20180806|||
601607.SH|20100305|||
601608.SH|20120706|||
601609.SH|20200422|||
601611.SH|20160606|||
601615.SH|20190123|||
601616.SH|20110201|||
601618.SH|20090921|||
601619.SH|20170720|||
601628.SH|20070109|||
601633.SH|20110928|||
601636.SH|20110812|||
601658.SH|20191210|||
601665.SH|20210618|||
601666.SH|20061123|||
601668.SH|20090729|||
601669.SH|20111018|||
601677.SH|20110919|||
601678.SH|20100223|||
601686.SH|20201204|||
601688.SH|20100226|||
601689.SH|20150319|||
601696.SH|20200226|||
601698.SH|20190628|||
601699.SH|20060922|||
601700.SH|20110118|||
601702.SH|20200907|||
601717.SH|20100803|||
601718.SH|20100816|||
601727.SH|20081205|||
601728.SH|20210820|||
601766.SH|20080818|||
601777.SH|20101125|||
601778.SH|20200519|||
601788.SH|20090818|||
601789.SH|20110816|||
601798.SH|20110622|||
601799.SH|20110201|||
601800.SH|20120309|||
601801.SH|20100118|||
601808.SH|20070928|||
601811.SH|20160808|||
601816.SH|20200116|||
601818.SH|20100818|||
601825.SH|20210819|||
601827.SH|20200605|||
601828.SH|20180117|||
601838.SH|20180131|||
601857.SH|20071105|||
601858.SH|20170118|||
601860.SH|20190103|||
601865.SH|20190215|||
601866.SH|20071212|||
601868.SH|20210928|||
601869.SH|20180720|||
601872.SH|20061201|||
601877.SH|20100121|||
601878.SH|20170626|||
601880.SH|20101206|||
601881.SH|20170123|||
601882.SH|20161107|||
601886.SH|20110818|||
601888.SH|20091015|||
601890.SH|20101228|||
601898.SH|20080201|||
601899.SH|20080425|||
601900.SH|20160215|||
601901.SH|20110810|||
601908.SH|20110908|||
601916.SH|20191126|||
601918.SH|20071219|||
601919.SH|20070626|||
601921.SH|20210723|||
601928.SH|20111130|||
601929.SH|20120223|||
601933.SH|20101215|||
601939.SH|20070925|||
601949.SH|20170821|||
601952.SH|20170515|||
601956.SH|20201225|||
601958.SH|20080417|||
601963.SH|20210205|||
601965.SH|20120611|||
601966.SH|20160706|||
601968.SH|20150611|||
601969.SH|20141209|||
601975.SH|20190108|||
601985.SH|20150610|||
601988.SH|20060705|||
601989.SH|20091216|||
601990.SH|20180613|||
601991.SH|20061220|||
601992.SH|20110301|||
601995.SH|20201102|||
601996.SH|20110929|||
601997.SH|20160816|||
601998.SH|20070427|||
601999.SH|20071221|||
603000.SH|20120427|||
603001.SH|20120426|||
603002.SH|20120518|||
603003.SH|20120817|||
603004.SH|20231227||20231226|
603005.SH|20140210|||
603006.SH|20140630|||
603007.SH|20160826|||
603008.SH|20120717|||
603009.SH|20140718|||
603010.SH|20141010|||
603011.SH|20141107|||
603012.SH|20150320|||
603013.SH|20180509|||
603015.SH|20150303|||
603016.SH|20160701|||
603017.SH|20141231|||
603018.SH|20141013|||
603019.SH|20141106|||
603020.SH|20150325|||
603021.SH|20150423|||
603022.SH|20150518|||
603023.SH|20150527|||
603025.SH|20150422|||
603026.SH|20150529|||
603027.SH|20160307|||
603028.SH|20160331|||
603029.SH|20160427|||
603030.SH|20150320|||
603031.SH|20160822|||
603032.SH|20170105|||
603033.SH|20161207|||
603035.SH|20170105|||
603036.SH|20161209|||
603037.SH|20170120|||
603038.SH|20170116|||
603039.SH|20170113|||
603040.SH|20170209|||
603041.SH|20170330|||
603042.SH|20170602|||
603043.SH|20170627|||
603045.SH|20180517|||
603048.SH|20211116|||
603050.SH|20170414|||
603051.SH|20220325||20220325|
603052.SH|20221011||20221010|
603053.SH|20191217|||
603055.SH|20170921|||
603056.SH|20180116|||
603057.SH|20220926||20220923|
603058.SH|20161223|||
603059.SH|20180302|||
603060.SH|20161109|||
603061.SH|20230303||20230302|
603062.SH|20231107||20231106|
603063.SH|20170728|||
603065.SH|20230321||20230320|
603066.SH|20150611|||
603067.SH|20160913|||
603068.SH|20190415|||
603069.SH|20160712|||
603070.SH|20220310||20220310|
603071.SH|20211216||20211216|
603073.SH|20230316||20230315|
603075.SH|20230911||20230908|
603076.SH|20171113|||
603077.SH|20120731|||
603078.SH|20170410|||
603079.SH|20170823|||
603080.SH|20180103|||
603081.SH|20170420|||
603082.SH|20240130||20240129|
