sid|list|delist|list_entry|delist_entry
59324|20010209|||
23403|20091127|||
241761|20160913|||
522346|20170816|||
24713|20100525|||
56476|19980123|||
27063|20110920|||
56804|19990609|||
588264|20171107|||
245329|20170207|||
26465|20101203|||
55642|20001225|||
22181236|20180330|||
28253|20111208|||
958363|20180122|||
587937|20171024|||
239285|20160608|||
24925|20100323|||
26519|20110107|||
25199|20100716|||
23872|20100106|||
59271|20001228|||
20337|20070921|||
47436|19930929|||
35990|20150528|||
55173|19970306|||
13613|20020626|||
26765|20110110|||
47366|19930426|||
15516|20040512|||
18553|20061018|||
57447|19990408|||
26326|20101118|20230821.0||20230821.0
25743|20110107|20200825.0||
54042|19960618|||
29244|20120106|||
56334|20010206|||
27506|20110301|||
47818|19950630|||
55413|19970604|||
47510|19931215|||
54495|19961105|||
56064|19971017|||
53688|19960628|||
57535|19990507|||
47458|19930507|||
48173|19940525|||
54362|19960823|||
59288|20001222|||
54141|19960702|||
29189|20120119|||
19017|20070126|||
586372|20171019|||
23724|20091225|||
27937|20140128|||
31167|20150128|||
267558|20170413|||
421082|20170606|||
25971|20101021|||
24598|20100518|||
56507|19960430|||
240117|20160712|||
18003|20061116|||
36559|20150702|||
54669|19970122|||
47806|19940324|||
912512|20171226|||
26834|20110118|||
25136|20100713|||
239717|20160624|||
13617|20020613|||
245783|20170310|||
616100|20171115|||
27062|20140129|||
24155|20091225|||
242966|20161028|||
27378|20141205|||
35848|20150326|||
47361|19930326|||
24631|20100506|||
245782|20170220|||
538102|20170907|||
28255|20150217|||
21617|20080728|||
35976|20150529|||
616731|20171116|||
25122294|20180831|||
29084|20120416|||
26338|20101123|||
28560|20141009|||
58701|20000731|||
59456|20010329|||
421438|20170607|||
244248|20161219|||
16510|20060818|||
589016|20171026|||
938393|20180131|||
243017|20161025|||
27977|20110610|||
418671|20170613|||
16475|20091030|||
1604057|20180323|||
420425|20170602|||
27476|20110309|||
938158|20171225|||
21163|20080506|||
13687|20020716|||
29409|20120316|||
25244|20100803|||
22184|20090903|||
36027|20160322|||
25106|20150127|||
47272|19921113|||
266967|20170405|||
245101|20170119|||
417121|20170516|||
533494|20170822|||
28348|20150302|||
29445|20120425|||
57052|19981104|||
23776681|20180625|||
27128|20140219|||
45848501|20200715|||
29319|20120321|||
12899|20011218|||
27941|20110602|||
56796|19980513|||
27974|20111026|||
27761|20110426|||
15716|20040625|||
57146|19991209|||
47322|19930809|||
47792|19940224|20150520.0||
47718|19940204|||
54397|19960909|||
53403|19960325|20210512.0||
35988|20150515|||
54667|19961226|||
59764|20010723|20220707.0||20220701.0
47761|19940103|||
23398|20091030|||
57711|20000330|||
54149|19960719|20240605.0||20240604.0
238826|20160525|||
24702|20100319|||
54747|19961003|||
54218|19960716|||
55482|19970711|||
47783|19940128|||
54406|19960916|20191212.0||
14807|20031010|||
26692|20110107|||
20343|20100825|||
549214|20170919|||
240794|20160826|||
267885|20170420|||
15850|20040727|||
55333|19970430|||
35929|20151209|||
25654|20120905|||
15724|20040625|||
13177|20020207|||
25163|20100716|||
25058|20120518|||
15687|20040625|||
35864|20141231|||
36255|20150527|||
28776|20140128|||
422304|20170613|||
36218|20160205|||
15885|20040805|||
266197|20170310|||
25681|20100827|||
58665|20000706|||
588267|20171128|||
51857|20010426|||
616730|20171117|||
419250|20170525|||
244838|20170106|||
23932|20100113|||
27538|20110415|||
26904|20110128|||
15755|20040705|||
21528|20080508|||
53717|19960819|||
580756|20171025|||
14704|20030815|||
27347|20110506|||
35920|20141203|||
57814|19990616|||
30296|20150422|||
243384|20161115|||
14327|20030306|||
20471|20071101|||
47293|19931008|||
239286|20160602|||
57290|19981126|||
244096|20161213|||
36276|20160331|||
56783|19980506|||
36598|20150515|||
27419|20120426|||
587226|20171103|||
266538|20170320|||
924988|20171229|||
428378|20170705|||
54277|19960802|||
34624|20150217|||
23749|20091030|||
580751|20171012|||
14125|20030107|||
239583|20160622|||
28550|20120808|||
29185|20120713|||
15569|20040524|||
59468|20010319|||
19004|20070112|||
44664|19921204|||
28101|20110728|20200715.0||
47712|19940204|||
21604|20080522|||
54443|20000926|||
549774|20170919|||
55376|19970522|||
47417|19931119|||
27755|20110422|||
52499|19951208|||
29480|20120319|||
27291|20160415|||
57917|19990817|||
47716|19940311|||
267024|20170331|||
58878|20000906|||
36248|20150514|||
55344|19970508|||
59108|20001123|20210322.0||
27928|20111111|||
59286|20010115|||
47509|19931215|||
47442|19930603|||
56035|19970626|20220623.0||20220623.0
55332|19970430|20200827.0||
25367|20110818|||
55102|19970123|||
54740|19960927|||
15890|20040809|||
20907|20071218|||
24737|20111111|||
36256|20141009|||
19542|20070426|||
28390|20140801|||
24124687|20180713|||
529344|20170807|||
27437|20150422|||
25685|20120817|||
239864|20160701|||
27070|20140731|||
35983|20160406|||
55307|19970422|||
25934|20101015|||
20283|20070925|||
428377|20170710|||
25813|20110628|||
424148|20170619|||
28744|20150126|||
21868|20110810|||
54321|19960829|||
23746|20091030|||
245414|20170125|||
533490|20170821|||
27310|20150423|||
244716|20161229|||
59253|20001226|||
56386|19971201|||
245330|20170208|||
57489|19990514|||
13587|20020620|||
14299|20030226|||
27945|20110428|||
26004|20110909|||
25349|20100818|||
21620|20080619|||
20666|20120110|||
243944|20161208|||
23664|20091230|||
23446197|20180611|||
36098|20150515|||
55269|19970708|||
27255|20110531|||
27662|20110325|||
26609|20101222|||
59376|20010306|||
22494895|20180427|||
47798|19940311|||
24448|20100402|||
27746|20110422|||
27248|20120110|||
36558|20150528|||
29064291|20190118|||
244612|20161228|||
23378|20091209|||
27259|20140127|||
25039495|20180828|||
55389|19970528|||
28859|20111216|||
35840|20141231|||
26450|20101209|||
14745|20030905|20180713.0||
15791|20040713|||
56576|19980703|||
27262|20110615|||
26263|20101117|20240905.0||20240906.0
47478|19931112|20130918.0||
57718|20000406|||
58720|20000724|||
49077|19940808|20230712.0||20230713.0
20234|20071205|||
27163|20140121|||
50426|19951213|20220524.0||20220524.0
47347|19930105|||
49631|19941101|||
55417|19970609|||
54333|19960815|||
47777|19940128|||
54379|19960830|||
56388|19971202|||
56257|19970923|||
14191|20030123|||
53765330|20201202|||
15770|20040706|||
47356|19930304|||
28141|20110715|||
47379|19930614|||
36347|20150326|||
14728|20030829|||
57116|19990916|||
54776|19961015|||
58929|20000926|||
27753|20111229|20240718.0||20240718.0
23608|20091211|||
47492|19931220|||
27411|20140909|||
53532|20061222|||
27292|20150518|||
56851|19980623|||
267853|20170510|||
25705921|20180926|||
56339|19971030|||
266303|20170317|||
243383|20161124|||
47407|19931018|||
59353|20010221|||
15360|20040318|||
28511|20120319|||
424918|20170622|||
243052|20161101|||
267094|20170407|||
44598618|20200608|||
942728|20180116|||
14238|20101013|||
13914|20021009|||
23336|20091106|||
20753|20071207|||
24341|20100305|||
26142|20101109|||
243741|20161125|||
240903|20160808|||
414488|20170426|||
24093|20100128|||
54126|19960703|||
15185|20040130|||
36029|20160218|||
30144|20140129|||
245073|20170119|||
24340|20100303|||
19047|20070126|||
267717|20170412|||
16350|20130918|||
36040|20150318|||
16707|20050325|||
245568|20170215|||
23607|20091211|||
55362|20010606|||
25744|20100921|||
539955|20170926|||
29146|20150612|||
27993|20110610|||
27316|20110816|||
49146|19940701|||
26992|20110201|||
59304|20010118|||
245280|20170208|||
267956|20170420|||
36012|20150610|||
525809|20170803|||
35949|20150629|||
911991|20171225|||
47503|19940103|||
241162|20160902|||
23653|20091030|||
24720|20100319|||
13332|20150626|||
25858|20100921|||
58554|20000602|||
24283|20100108|||
29726|20120710|20230705.0||20230705.0
15311|20040303|||
26103|20101019|||
267716|20170414|||
26451|20101209|||
55321|19970519|||
25246|20100625|20200825.0||
47428|19931206|||
47499|19920507|||
18849|20071221|||
49745|19930504|20240703.0||20240627.0
28268|20140128|||
24893|20100610|||
56984|19981111|||
20752|20071212|||
27800|20140127|20170828.0||
20204|20070823|||
55416|19970606|||
54458|19961008|||
28243|20110729|||
56831|19980609|||
25816|20110909|||
23579|20100209|||
27261|20120507|||
36508|20150424|||
26504|20101209|||
47502|19940103|||
47773|19940106|||
27309|20110929|||
241747|20160914|||
241388|20160826|||
238311|20160503|||
266873|20170331|||
976921|20180226|||
22421|20090729|||
23113681|20180525|||
24958|20100706|||
421683|20170608|||
27872|20110518|||
27414|20120327|||
245225|20170125|||
15094|20031224|||
47821|19940506|||
27254|20141127|||
47382|19930628|||
26656|20110113|||
30006|20140129|||
26815|20110201|||
23830|20091222|||
47772|19940106|||
551880|20171016|||
57516|19990429|||
55070|19970108|||
27273|20110919|||
964748|20180124|||
54660|19970110|||
30716|20140121|||
55368|19970606|||
27039|20151222|||
28240|20110729|||
245544|20170215|||
28471|20150129|||
976909|20180208|||
59778|20010823|||
55149|19970220|||
27056|20110518|||
23400|20091225|||
426981|20170703|||
966647|20180125|||
240387|20160708|||
26924|20110118|||
23720|20091030|||
526976|20170809|||
54457|19961009|||
24295|20100803|||
21763|20080723|||
29474|20120525|||
245952|20170228|||
23434|20101222|||
244769|20170103|||
25022175|20180827|||
27263|20150123|||
242913|20161026|||
18371|20060810|||
240017|20160707|||
35947|20150423|||
49504|20011206|||
28555|20150324|||
14900|20031110|||
27799|20110505|||
13784|20020816|||
245300|20170210|||
28355|20160315|||
20639|20110426|||
539290|20170912|||
19015|20070124|||
55210|19970325|||
26894|20110215|||
58248|20000309|||
27278|20110428|20230630.0||20230626.0
20207|20080625|||
54450|19961008|20220628.0||20220628.0
47835|19940509|||
15513|20040511|||
49091|19940809|||
58558|20000525|||
29801|20120824|||
29347|20120329|||
47465|19930806|||
59630|20010626|20230327.0||20230321.0
14541|20030627|||
24450|20100331|||
55066|19970130|||
47426|19931206|||
27147|20110712|||
57303|19990203|||
47396|19940224|||
55198|19970318|||
21966|20080806|||
18211|20060627|||
23414|20140123|||
53694|19960828|||
56454|19980108|||
27994|20110629|||
26755|20110118|||
59165|20001206|||
55085|19970221|20220617.0||20220617.0
36548|20150217|||
21160|20080218|||
25346|20100708|||
57124|19991014|||
23918467|20180703|||
26812|20110222|||
59000|20001030|||
569846|20171010|||
47352|19930209|||
14352|20030319|||
266306|20170315|||
25617|20100915|||
13866|20020919|||
15796|20040715|||
53174|19960215|||
15886|20040806|||
55293|19970415|||
47303|19920330|||
29715|20120628|||
30136|20140929|||
240974|20160815|||
846773|20171213|||
241585|20160908|||
15035|20031210|||
50220|20010808|||
243780|20161201|||
56822|19980602|||
54543|19961118|||
22094942|20180412|||
26856|20110218|||
35922|20150122|20240304.0||20240304.0
29275|20120223|||
240727|20160801|||
21710|20080529|||
30522|20141104|||
35928|20150610|||
26893|20110218|||
25969|20101021|||
533186|20170818|||
24557|20100413|||
27284|20140626|||
17581|20150126|||
59796|20010820|||
19329|20070302|20230804.0||20230731.0
533489|20170821|||
25364|20100928|||
47776|19940114|||
54207|19960716|||
267463|20170413|||
18598|20120426|||
23723|20091030|||
22086|20100818|||
57231|20000120|||
244767|20170124|||
25217|20100810|||
28104|20110706|||
245020|20170112|||
54230|19960716|||
416972|20170515|||
21970|20080828|||
26833|20110211|||
419841|20170531|||
417551|20170517|||
47260|19920820|||
26043|20101021|||
52548|19970121|||
28593|20110916|||
15457|20040414|||
28068|20110518|||
51062|19980924|||
23943|20100113|||
15265|20040219|||
57051|19981007|||
45881393|20200716|||
23368|20090828|||
27721|20110412|||
18288|20060802|||
58721|20000726|||
244204|20161215|||
55371|19970519|||
47448|19901201||19910114.0|
22094|20090710|||
53697|19960628|||
24865|20100603|||
58911|20000922|||
16892|20050606|||
24949|20100430|||
56819|19980529|20130327.0||
27253|20120808|||
59469|20010319|20230718.0||20230712.0
47498|19920413|||
57894|19990707|20220630.0||20220625.0
243446|20161123|||
48202|19951010|||
56055|20001221|||
29130|20120228|||
27322|20110308|20151102.0||
24744|20100618|20240705.0||20240705.0
47354|19930304|||
53433|19960315|||
28353|20120911|20240605.0||20240604.0
536465|20170901|||
36006|20150629|||
28242|20110803|||
58960|20001109|||
54260|19960729|||
15926|20040817|||
243470|20161117|||
27060|20120911|||
47764|19940202|20230630.0||20230629.0
16833|20050518|||
47833|19940509|||
550144|20170920|||
21166|20080220|||
47464|19930809|||
18213|20060627|||
16792|20050427|||
40560781|20200205|||
54079|19960701|||
58844|20000810|20220622.0||20220622.0
26282|20101118|20240830.0||20240830.0
56041|19970627|20210723.0||
55183|19970326|||
20099|20070810|||
56076|19980218|||
57389|19981217|||
55390|19970528|||
47421|19931206|||
49373|20191216|||
57147|19991223|||
55347|19970508|||
33620|20151231|||
57440|19990115|||
56944|19980928|||
57443|19990119|||
20367|20070925|||
30209|20140801|||
24607|20100506|||
27069|20120116|||
47315|20181226|||
57137256|20210312|||
29043980|20190222|||
55541925|20210127|||
36313024|20191015|||
27373281|20181128|||
46744201|20200824|||
35727267|20190826|||
56274894|20210208|||
46528544|20200731|||
38765846|20191211|||
35165376|20190722|||
37037164|20190930|||
47250578|20200824|||
45662884|20200709|||
33108150|20190510|||
38673021|20191128|||
40619558|20200212|||
51403061|20200928|||
46211914|20200722|||
55091246|20210119|||
38099761|20191108|||
35580442|20190808|||
30641090|20190319|||
43100497|20200422|||
40859190|20200221|||
50452969|20200918|||
30984936|20190415|||
45119042|20200709|||
54877764|20210112|||
35382601|20190809|||
37483944|20191031|||
39468111|20191230|||
43235501|20200427|||
36339378|20190917|||
43949132|20200518|||
34753988|20190722|||
30750082|20190322|||
45522302|20200703|||
41330508|20200313|||
34216738|20190620|||
56322851|20210209|||
44410947|20200603|||
55798387|20210203|||
37618073|20191031|||
55300654|20210127|||
33212613|20190516|||
46429712|20200729|||
51286572|20200924|||
38612939|20191209|||
50340174|20200903|||
56322849|20210225|||
46020852|20200717|||
46644012|20200805|||
47209807|20200824|||
34540809|20190628|||
54744907|20210107|||
41074939|20200226|||
33454393|20190523|||
54243347|20201228|||
50303110|20200902|||
46354150|20200727|||
28387905|20181228|||
52273440|20201022|||
55300653|20210122|||
46976806|20200817|||
38099760|20191108|||
52813092|20201109|||
56274892|20210208|||
40069984|20200121|||
50272456|20200901|||
55484484|20210128|||
55217146|20210121|||
53796805|20201203|||
46976810|20200817|||
50546436|20200910|||
52475524|20201029|||
45881391|20200716|||
51443991|20200929|||
47076340|20200820|||
44133637|20200522|||
47009972|20200824|||
35201286|20190823|||
36267028|20190906|||
42930948|20200506|||
54243348|20201224|||
50340173|20200903|||
52414617|20201027|||
35580443|20190808|||
33188703|20190515|||
51909707|20201013|||
38698293|20191129|||
38439860|20191121|||
44825102|20200629|||
51036535|20200922|||
43797138|20200525|||
43746465|20200521|||
53389558|20201123|||
54083945|20201211|||
47209804|20200824|||
29043979|20190117|||
43433967|20200508|||
46784589|20200810|||
47302087|20200825|||
35021717|20190722|||
37273709|20191022|||
44598623|20200618|||
37618072|20191101|||
37483942|20191030|||
32745170|20190429|||
51443992|20200929|||
33239345|20190517|||
52904413|20201123|||
34875514|20190712|||
35727268|20190828|||
50797638|20200921|||
55300657|20210122|||
47076339|20200824|||
52552955|20201030|||
40535674|20200207|||
50221282|20200831|||
50546437|20200910|||
28972428|20190111|||
42481963|20200407|||
47009969|20200824|||
39814797|20200114|||
50490772|20200908|||
28263100|20181213|||
27436291|20181130|||
54022691|20201208|||
56322850|20210209|||
34475650|20190722|||
54022692|20201208|||
57089629|20210310|||
46976808|20200817|||
50272459|20200901|||
40092173|20200122|||
40123863|20200123|||
44317904|20200610|||
36927996|20191014|||
35000481|20190719|||
37483943|20191021|||
45807961|20200714|||
39837738|20200115|||
44548460|20200608|||
45522303|20200703|||
51810466|20201012|||
40474665|20200205|||
45586241|20200716|||
55217149|20210121|||
34418226|20190705|||
39355318|20200106|||
45777805|20200713|||
46814972|20200811|||
52904417|20201111|||
37037165|20190930|||
44512167|20200605|||
34731383|20190705|||
52096278|20201016|||
27436288|20181129|||
53765331|20201202|||
34799532|20190722|||
52378929|20201026|||
31321577|20190415|||
27493406|20181205|||
46608730|20200804|||
53727844|20201201|||
54848052|20210111|||
42899894|20200417|||
50797637|20200917|||
46744202|20200807|||
41074940|20200226|20230707.0||20230703.0
38041002|20191106|||
46063205|20200720|||
38243019|20191118|||
46020853|20200717|||
54083960|20201216|||
29676704|20190215|||
39112714|20191219|||
42836545|20200415|||
46976807|20200817|||
43993681|20200528|||
44353361|20200601|||
46528546|20200731|||
39625356|20200113|||
29329934|20190128|||
46673886|20200806|||
54083953|20201218|||
46673884|20200806|||
54629564|20210106|||
56366509|20210210|||
51364944|20200925|||
54083949|20201211|||
46389757|20200728|||
40419323|20200204|||
50490770|20200908|||
46784590|20200820|||
42863684|20200416|||
37697139|20191106|||
37037166|20190930|||
45025136|20200619|||
37982299|20191105|||
54156968|20201223|||
55637028|20210201|||
51403067|20200928|||
35021719|20190722|||
40886167|20200224|||
45188859|20200629|||
47250577|20200824|||
52414619|20201105|||
55300656|20210125|||
54083961|20201214|||
33022984|20190508|||
36758214|20191029|||
54947696|20210113|||
36927997|20191028|||
41240963|20200302|||
42311766|20200326|||
51403066|20200928|||
43433966|20200507|||
39061756|20191217|||
40619550|20200211|||
56965169|20210308|||
52938272|20201112|||
57002264|20210309|||
35323182|20190729|||
36446650|20190920|||
38742728|20191203|||
46744203|20200807|||
54083951|20201221|||
34921588|20190716|||
40619556|20200213|||
47076342|20200824|||
29868756|20190326|||
44005105|20200519|||
37254420|20191111|||
30694672|20190402|||
35165374|20190722|||
37853882|20191203|||
47076341|20200824|||
56274891|20210208|||
45188858|20200630|||
29630845|20190226|||
41598262|20200312|||
45848503|20200727|||
38716946|20191211|||
36133696|20190905|||
46528543|20200731|||
31711646|20190422|||
54787716|20210107|||
52134328|20201019|||
43268114|20200428|||
30444075|20190314|||
38903699|20191210|||
40646992|20200213|||
52243466|20201021|||
54744909|20201225|||
51403062|20200928|||
38716945|20191202|||
36493396|20190925|||
38439863|20191204|||
53765334|20201202|||
37015270|20190927|||
39112715|20191230|||
35021715|20190722|||
45662885|20200717|||
28716471|20181228|||
50767420|20200916|||
53872928|20201204|||
29948086|20190222|||
46561657|20200803|||
55168712|20210119|||
50340171|20200903|||
39414581|20191226|||
54281663|20201228|||
56274895|20210225|||
50767421|20200916|||
50723768|20200925|||
54584289|20201222|||
54083946|20201218|||
39061757|20191217|||
55637029|20210301|||
34164919|20190618|||
50180922|20200828|||
52096276|20201016|||
52904416|20201111|||
34898548|20190715|||
47046440|20200824|||
38560400|20191125|||
54281662|20201225|||
46317026|20200724|||
46211912|20200722|||
35752159|20190828|||
28783008|20190103|||
42375449|20200327|||
51403064|20200928|||
35165375|20190722|||
55669659|20210201|||
43268115|20200428|||
52475522|20201029|||
50797634|20200917|||
46461718|20200730|||
55608987|20210128|||
41953438|20200319|||
38041003|20191118|||
50479388|20200918|||
43949133|20200518|||
43199560|20200424|||
51286571|20200924|||
38504668|20191122|||
44598624|20200609|||
37923595|20191101|||
54877763|20210205|||
28608953|20181224|||
46561659|20200812|||
35382602|20190812|||
38015561|20191106|||
54469660|20201229|||
54665978|20210106|||
39036944|20191216|||
46211913|20200722|||
46063207|20200720|||
47009971|20200828|||
55168714|20210120|||
38765843|20191204|||
47009975|20200818|||
54469661|20201230|||
56322848|20210226|||
54584290|20210104|||
41598261|20200312|||
35165371|20190722|||
35000482|20190722|||
52857072|20201110|||
56965170|20210224|||
35648586|20190809|||
50272457|20200901|||
47209805|20200821|||
42569560|20200409|||
29025681|20190116|||
38196093|20191114|||
50797635|20200917|||
34799533|20190722|||
35992614|20190830|||
52378930|20201026|||
29025679|20190116|||
53137748|20201117|||
51023730|20200930|||
29226681|20190122|||
50979226|20200921|||
56836181|20210303|||
51364945|20200925|||
42038338|20200320|||
56232358|20210205|||
50546438|20200910|||
42569558|20200403|||
54194957|20201224|||
40746335|20200217|||
50767418|20200923|||
28879136|20190108|||
51967302|20201015|||
52938271|20201112|||
54156969|20201223|||
54194956|20201224|||
27386819|20181129|||
38152141|20191121|||
37402163|20191025|||
47009976|20200824|||
43300494|20200429|||
53943953|20201207|||
35021720|20190722|||
46063204|20200730|||
43058124|20200511|||
34875515|20190723|||
39173909|20191223|||
53503337|20201124|||
56403496|20210301|||
52134326|20201019|||
52475525|20201029|||
35021718|20190722|||
29315220|20190125|||
34945144|20190722|||
42680471|20200421|||
35355819|20190730|||
42899893|20200417|||
43300495|20200429|||
50979228|20200921|||
39152322|20191227|||
46644010|20200805|||
38015557|20191105|||
54243343|20201218|||
47209806|20200821|||
54584286|20201222|||
37402162|20191025|||
56919789|20210223|||
51941390|20201026|||
52197505|20201102|||
38221645|20191115|||
50797640|20200917|||
34540808|20190627|||
47046438|20200819|||
35294926|20190726|||
55168713|20210120|||
50415204|20200904|||
45395338|20200702|||
43063862|20200421|||
56366511|20210210|||
40535675|20200210|||
50513422|20200909|||
50180920|20200828|||
46243774|20200723|||
39495935|20191231|||
52096277|20201016|||
39355319|20200109|||
54083947|20201211|||
44062917|20200602|||
55608986|20210128|||
45119043|20200708|||
50797639|20200921|||
37422494|20191029|20240729.0||20240729.0
46849054|20200812|||
51474712|20200930|||
50979231|20200921|||
47250576|20200824|||
35021723|20190722|||
43914331|20200525|||
56803199|20210302|||
51036536|20200922|||
33428831|20190522|||
55016947|20210118|||
42418716|20200327|||
37982305|20191105|||
36711615|20190925|||
42569559|20200408|||
54083955|20201222|||
34620992|20190722|||
55300655|20210122|||
53190178|20201118|||
35021724|20190722|||
39325617|20200106|||
52341816|20201023|||
50613406|20200911|||
29704138|20190218|||
37452226|20191030|||
45363742|20200701|||
38765844|20191204|||
51286573|20200924|||
34271770|20190621|||
55484485|20210127|||
56322852|20210209|||
35021725|20190722|||
42072757|20200323|||
53190177|20201118|||
43746464|20200512|||
33212612|20190516|||
50303109|20200902|||
50340172|20200903|||
46528545|20200731|||
34108175|20190614|||
33399192|20190621|||
47046436|20200824|||
43678008|20200507|||
30833422|20190326|||
40776141|20200218|||
50613401|20200910|||
32185816|20190426|||
50767416|20200916|||
55217150|20210121|||
33428830|20190531|||
40474669|20200310|||
35671371|20190826|||
37779468|20191028|||
39814798|20200114|||
40592824|20200211|||
45732563|20200710|||
40776140|20200218|||
31567716|20190419|||
52243467|20201021|||
33399194|20190521|||
50767417|20200916|||
45066462|20200622|||
42750884|20200410|||
38878206|20191209|||
37752477|20191106|||
41110536|20200227|||
45628519|20200708|||
44512168|20200605|||
42836544|20200415|||
40474671|20200206|||
31343349|20190416|||
56366513|20210226|||
35165372|20190722|||
55637027|20210129|||
39152321|20191220|||
51036538|20200922|||
37982302|20191105|||
31996517|20190509|||
46847554|20200811|||
56366512|20210210|||
54513663|20201230|||
35522936|20190806|||
54584287|20201231|||
56366508|20210210|||
46211911|20200722|||
54194955|20201224|||
35021721|20190722|||
40859191|20200221|||
54083959|20201221|||
52475521|20201029|||
46211918|20200722|||
56366510|20210301|||
56919787|20210308|||
35021716|20190722|||
46561658|20200803|||
33454394|20190523|||
55637026|20210129|||
43558153|20200518|||
50613405|20200911|||
45881392|20200818|||
47302088|20200825|||
38786157|20191205|||
35165373|20190722|||
39893794|20200117|||
40619557|20200212|||
53540227|20201207|||
52273439|20201022|||
55217148|20210126|||
37422495|20191029|||
37982304|20191115|||
39625355|20200106|||
45025135|20200619|||
54083950|20201215|||
54312800|20201230|||
33762823|20190619|||
52701544|20201105|||
37830745|20191108|||
53943954|20201207|||
38742726|20191203|||
30777708|20190325|||
34418227|20190725|||
47046439|20200828|||
54083958|20201210|||
46122051|20200721|||
30153847|20190301|||
30940414|20190329|||
41838660|20200317|||
47009970|20200818|||
41422048|20200306|||
47250575|20200824|||
50613407|20200922|||
30335979|20190311|||
44248128|20200528|||
43100498|20200422|||
53796802|20201203|||
35165377|20190722|||
29241892|20190123|||
54312799|20201228|||
46211910|20200722|||
53656717|20201127|||
47046437|20200819|||
54083954|20201216|||
52552954|20201030|||
56366514|20210210|||
54584288|20201231|||
56965171|20210224|||
47209803|20200824|||
56322846|20210209|||
52772612|20201106|||
46849055|20200824|||
46211915|20200722|||
53872926|20201204|||
44692288|20200612|||
43235502|20200602|||
47009974|20200824|||
33428829|20190522|||
56157226|20210204|||
38439861|20191206|||
35466305|20190802|||
53190180|20201118|||
51941391|20201020|||
44548461|20200608|||
38221644|20191115|||
32026536|20190425|||
30473637|20190315|||
56803198|20210303|||
54629565|20210106|||
50723766|20200924|||
36158076|20190909|||
38124881|20191120|||
44037983|20200520|||
29350223|20190129|||
50767419|20200916|||
38243020|20191125|||
31246919|20190412|||
35522935|20190815|||
45363722|20200630|||
50648374|20200914|||
42930949|20200429|||
56124752|20210209|||
53765333|20201202|||
45119044|20200623|20230707.0||20230703.0
51967299|20201015|||
50303108|20200902|||
50081930|20200826|||
54584291|20201231|||
53540228|20201125|||
42680472|20200409|||
39173908|20191224|||
50272458|20200901|||
44892195|20200618|||
51474714|20200930|||
54156964|20201222|||
50723767|20200915|||
53943955|20201207|||
50180923|20200828|||
51403065|20200928|||
28357079|20190117|||
51081808|20200923|||
46528547|20200731|||
50613404|20200911|||
50452970|20200907|||
44193750|20200526|||
53726358|20201126|||
39864049|20200116|||
35021722|20190722|||
34475649|20190626|||
45732561|20200710|||
55091245|20210120|||
38015559|20191106|||
43711354|20200610|||
55054593|20210118|||
56274893|20210226|||
29087093|20190121|||
40123862|20200123|||
30884723|20190328|||
44825104|20200616|||
43323824|20200430|||
51403063|20200928|||
35495284|20190805|||
54243349|20201225|||
44410948|20200708|||
44825103|20200616|||
52701545|20201105|||
54744908|20210107|||
54083948|20201215|||
45732562|20200710|||
37452227|20191018|||
33566963|20190606|||
37697138|20191126|||
51364943|20200925|||
57089628|20210309|||
45188860|20200713|||
56274896|20210208|||
45363743|20200701|||
54243341|20201215|||
39112713|20191219|||
46976805|20200817|||
34945142|20190726|||
57618945|20210324|||
57757762|20210329|||
58072518|20210401|||
57668783|20210324|||
57542638|20210323|||
56965172|20210326|||
57790187|20210330|||
58072514|20210401|||
57542639|20210322|||
57400019|20210317|||
57960788|20210331|||
57239852|20210316|||
57717652|20210326|||
57997282|20210331|||
57790185|20210329|||
57668784|20210325|||
57717650|20210325|||
57462866|20210322|||
57618947|20210329|||
57462865|20210318|||
57717649|20210329|||
57618948|20210326|||
57505486|20210319|||
57400021|20210318|||
57960787|20210330|||
57505483|20210322|||
57505482|20210322|||
57205184|20210311|||
57137257|20210311|||
58072517|20210402|||
58152048|20210406|||
58152052|20210406|||
58072519|20210406|||
58152054|20210406|||
57717651|20210407|||
58227713|20210409|||
58318975|20210409|||
58152053|20210409|||
58269891|20210409|||
58227716|20210408|||
58227717|20210408|||
58269895|20210412|||
58356373|20210413|||
58318974|20210412|||
58318977|20210412|||
58393369|20210413|||
58356372|20210413|||
58318976|20210412|||
58269893|20210412|||
57757761|20210416|||
58473920|20210415|||
58519863|20210415|||
58473921|20210415|||
58393371|20210415|||
58356374|20210419|||
58519864|20210419|||
58598374|20210419|||
58707224|20210421|||
58707225|20210421|||
58393370|20210421|||
58519865|20210421|||
58752835|20210421|||
58632274|20210420|||
58393372|20210420|||
58707227|20210420|||
58707226|20210420|||
58752836|20210422|||
58803133|20210426|||
58911449|20210427|||
58116244|20210426|||
59125443|20210428|||
59125439|20210428|||
58911448|20210427|||
58911450|20210427|||
58846814|20210428|||
58803135|20210426|||
59075792|20210430|||
59125442|20210430|||
59198390|20210430|||
59125444|20210429|||
59125445|20210429|||
59125440|20210429|||
59250087|20210506|||
59287936|20210506|||
59287935|20210506|||
59125441|20210507|||
59287937|20210507|||
59198391|20210510|||
59287934|20210512|||
59502824|20210512|||
59416189|20210512|||
59461496|20210512|||
59416188|20210511|||
59416187|20210511|||
59416190|20210511|||
59539248|20210513|||
59502821|20210513|||
59502822|20210513|||
59539249|20210513|||
59667618|20210517|||
59622691|20210517|||
